Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Media
5057166757,"Apr 2, 2021, 4:54:41 PM",High & Dry,Run,"",4156,14.69,171.0,39,false,,HOKA Clifton 7,activities/5392014246.fit.gz,,,4156.0,4154.0,14691.9,5.7,3.537,71.0,73.0,5.2,26.8,13.0,0.0,,,101.0,86.0,,140.0,,,875.0,,10.0,39.0,,,,,,,,,,,0.0,,0.0,,1.0,14884.4,1617379200.0,2.0,1.7,-1.8,-9.3,0.44,1019.0,3.4,5.7,303.0,0.0,1617359104.0,1617405184.0,0.7,,8137431.0,0.0,,0.33,16093.0,3.0,440.0,,,,,,,,,,,,,,,,,,,,,,,,,""
5062591921,"Apr 3, 2021, 2:28:40 PM",Morning Hike,Hike,,6114,6.13,138.0,14,false,,Brooks Launch 6.2,activities/5397720032.fit.gz,,,6114.0,5429.0,6134.7,2.7,1.13,160.0,152.0,106.6,153.0,36.4,0.1,,,112.0,51.0,,104.0,,,538.0,,15.0,14.0,,,,,,,,,,,,,0.0,,1.0,,1617458432.0,1.0,2.8,-0.2,-10.3,0.38,1024.9,3.1,5.8,318.0,0.0,1617445504.0,1617491712.0,0.74,,8137430.0,0.0,,0.02,16093.0,2.0,444.4,,,,,,,,,,,,,,,,,,,,,,,,,""
5069420631,"Apr 4, 2021, 3:16:36 PM",Easter Brunch 🐥,Ride,"",7381,66.95,170.0,124,false,,Cervelo P3,activities/5404896715.fit.gz,,6.804,7381.0,7283.0,66949.6,17.2,9.193,426.0,422.0,0.0,93.0,16.5,0.0,,,116.0,82.0,,145.0,,214.0,1539.0,,13.0,124.0,1537146.0,,,,,,,,233.0,7382.0,0.0,,0.0,,1.0,,1617548416.0,1.0,9.9,8.6,-6.8,0.3,1018.4,2.5,4.0,318.0,0.0,1617531776.0,1617578112.0,0.77,7394518.0,,0.0,,0.07,16093.0,4.0,420.1,,,,,,,,,,,,,,,,,,,,,,,,,""
5069667710,"Apr 4, 2021, 5:28:20 PM",Egg Hunt 🐇,Run,"",1899,6.86,161.0,47,false,,Saucony Endorphin Shift Endorphin Shift,activities/5405157981.fit.gz,,,1899.0,1882.0,6859.0,5.0,3.645,23.0,24.0,8.6,20.2,16.3,0.0,,,95.0,87.0,,153.0,,,484.0,,19.0,47.0,,,,,,,,,,,0.0,,0.0,,1.0,6956.6,1617555584.0,1.0,11.8,11.8,-6.9,0.26,1016.6,2.7,5.4,307.0,0.0,1617531776.0,1617578112.0,0.77,,8137437.0,0.0,,0.08,16093.0,5.0,414.6,,,,,,,,,,,,,,,,,,,,,,,,,""
5076299553,"Apr 5, 2021, 9:16:35 PM",Go fly a kite ,Run,"",3959,12.91,149.0,20,false,,HOKA Clifton 7,activities/5412116434.fit.gz,,,3959.0,3804.0,12911.9,5.1,3.394,71.0,76.0,1.8,41.8,25.0,0.0,,,97.0,85.0,,132.0,,,748.0,,17.0,20.0,,,,,,,,,,,0.0,,0.0,,1.0,13207.3,1617656448.0,3.0,13.1,13.1,-3.4,0.31,1009.4,5.7,11.5,342.0,0.0,1617618048.0,1617664512.0,0.81,,8137431.0,0.0,,0.93,16093.0,1.0,412.3,,,,,,,,,,,,,,,,,,,,,,,,,""
5078989398,"Apr 6, 2021, 11:55:13 AM",Towering Feet,Run,"",4042,13.41,161.0,33,false,,HOKA Clifton 7,activities/5414930232.fit.gz,,,4042.0,4008.0,13412.8,5.5,3.347,136.0,158.0,-15.2,108.2,22.4,-0.2,,,102.0,87.0,,138.0,,,826.0,,13.0,33.0,,,,,,,,,,,0.0,,0.0,,1.0,13816.9,1617706752.0,2.0,6.1,3.4,0.1,0.65,1011.6,3.8,8.1,331.0,0.0,1617704320.0,1617751040.0,0.84,,8137431.0,0.0,,0.39,16093.0,0.0,418.4,,,,,,,,,,,,,,,,,,,,,,,,,""
5081981351,"Apr 6, 2021, 10:30:44 PM",Hill to die on ,Ride,Rim brakes 😁,2127,16.58,182.0,28,false,,Tarmac Pro SL4,activities/5418038962.fit.gz,,6.804,2127.0,2127.0,16587.5,12.7,7.799,173.0,168.0,8.2,93.6,20.4,0.0,,,143.0,84.0,,141.0,,180.0,403.0,,10.0,28.0,373523.0,,,,,,,,253.0,2128.0,0.0,,0.0,,1.0,,1617746432.0,2.0,13.4,13.4,2.8,0.49,1012.1,2.8,5.2,61.0,0.0,1617704320.0,1617751040.0,0.84,3734177.0,,0.0,,0.66,16093.0,0.0,427.5,,,,,,,,,,,,,,,,,,,,,,,,,""
5084148775,"Apr 7, 2021, 9:31:25 AM",Rippers Redux  ,Ride,"",8193,47.01,163.0,43,false,,Tarmac Pro SL4,activities/5420306399.fit.gz,,6.804,8193.0,7119.0,47015.0,14.9,6.604,700.0,681.0,12.8,132.0,18.9,0.0,,,248.0,77.0,,122.0,,144.0,1083.0,,2.0,43.0,988462.0,,,,,,,,201.0,8007.0,0.0,,0.0,,1.0,,1617785984.0,1.0,6.2,5.2,3.3,0.82,1015.1,1.6,2.9,293.0,0.0,1617790592.0,1617837440.0,0.87,3734177.0,,0.0,,0.16,16093.0,0.0,404.2,,,,,,,,,,,,,,,,,,,,,,,,,media/9B1D9D7D-F891-4F56-BB64-3A8C562C48E9.jpg|media/BFCAECD6-E525-44A3-A015-CE67035167D4.jpg
5086894335,"Apr 7, 2021, 7:07:55 PM",Afternoon walk,Walk,"",2699,3.35,116.0,5,false,,Brooks Launch 6.2,activities/5423165784.fit.gz,,,2699.0,2408.0,3355.1,2.7,1.393,36.0,31.0,12.8,30.2,33.3,0.1,,,64.0,56.0,,95.0,,,220.0,,22.0,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,1617821952.0,2.0,12.5,12.5,5.8,0.63,1015.9,3.1,5.0,52.0,0.0,1617790592.0,1617837440.0,0.87,,8137430.0,0.0,,0.85,16093.0,3.0,393.6,,,,,,,,,,,,,,,,,,,,,,,,,""
5087352413,"Apr 7, 2021, 8:52:31 PM",Sky’s out ,Run,"",3551,11.51,173.0,24,false,,HOKA Clifton 7,activities/5423642418.fit.gz,,,3551.0,3338.0,11509.4,7.0,3.448,50.0,45.0,2.8,21.2,19.8,0.0,,,107.0,85.0,,136.0,,,692.0,,19.0,24.0,,,,,,,,,,,0.0,,0.0,,1.0,11680.4,1617825536.0,3.0,13.0,13.0,6.1,0.63,1015.9,2.8,4.7,64.0,0.0,1617790592.0,1617837440.0,0.87,,8137431.0,0.0,,0.91,16093.0,2.0,393.3,,,,,,,,,,,,,,,,,,,,,,,,,""
5090259773,"Apr 8, 2021, 11:41:58 AM",The Bends,Run,"",4870,16.28,176.0,34,false,,Saucony Endorphin Shift Endorphin Shift,activities/5426678127.fit.gz,,,4870.0,4756.0,16284.7,5.4,3.424,51.0,52.0,5.2,17.2,20.9,0.0,,,100.0,87.0,,134.0,,,898.0,,17.0,34.0,,,,,,,,,,,0.0,,0.0,,1.0,16495.5,1617879552.0,2.0,10.3,10.3,6.6,0.78,1020.0,2.1,3.9,5.0,0.0,1617876864.0,1617923968.0,0.9,,8137437.0,0.0,,0.58,16093.0,0.0,376.7,,,,,,,,,,,,,,,,,,,,,,,,,""
5093514410,"Apr 8, 2021, 9:10:57 PM",Super-Soldier Serum,Ride,😁 1st vaccine had me feelin good ,7331,41.02,162.0,24,false,,Tarmac Pro SL4,activities/5430065231.fit.gz,,6.804,7331.0,5617.0,41028.2,17.3,7.304,378.0,391.0,19.6,129.6,24.4,0.0,,,216.0,80.0,,115.0,,134.0,811.0,,10.0,24.0,729183.0,,,,,,,,191.0,6914.0,0.0,,0.0,,1.0,,1617915648.0,1.0,12.8,12.8,6.7,0.66,1019.9,3.3,5.3,81.0,0.0,1617876864.0,1617923968.0,0.9,3734177.0,,0.0,,0.1,16093.0,1.0,367.8,,,,,,,,,,,,,,,,,,,,,,,,,""
5095968898,"Apr 9, 2021, 11:56:42 AM",Reverse Commute ,Run,3 x 1 mile @ fast pace with recovery in between ,4128,14.95,169.0,74,false,,HOKA Clifton 7,activities/5432640808.fit.gz,,,4128.0,4066.0,14954.9,7.6,3.678,56.0,54.0,10.2,25.2,11.7,0.0,,,106.0,88.0,,149.0,,,915.0,,17.0,74.0,,,,,,,,,,,0.0,,0.0,,1.0,15118.2,1617965952.0,2.0,7.1,7.1,4.3,0.82,1021.9,0.7,1.1,79.0,0.0,1617963136.0,1618010368.0,0.94,,8137431.0,0.0,,0.47,16093.0,0.0,362.8,,,,,,,,,,,,,,,,,,,,,,,,,""
5098402242,"Apr 9, 2021, 7:49:33 PM",Mappy Friday,Ride,Setting the course for the 'new' 10 mile TT loop ,5448,46.05,155.0,39,false,,Cervelo P3,activities/5435186827.fit.gz,,6.804,5448.0,5061.0,46052.5,14.6,9.099,256.0,259.0,2.6,46.8,8.6,0.0,,,130.0,78.0,,131.0,,188.0,946.0,,16.0,39.0,945744.0,,,,,,,,202.0,5449.0,0.0,,0.0,,1.0,,1617994752.0,1.0,18.6,18.6,6.4,0.45,1019.4,3.0,3.8,147.0,0.0,1617963264.0,1618010368.0,0.94,7394518.0,,0.0,,0.12,16093.0,4.0,365.9,,,,,,,,,,,,,,,,,,,,,,,,,""
5104047476,"Apr 10, 2021, 2:50:46 PM",One way ticket ,Ride,"",14268,114.71,157.0,77,false,,Tarmac Pro SL4,activities/5441093926.fit.gz,,6.804,14268.0,13772.0,114712.7,16.2,8.329,555.0,554.0,17.0,117.0,13.5,0.0,,,244.0,79.0,,128.0,,174.0,2365.0,,24.0,77.0,2341365.0,,,,,,,,185.0,14126.0,0.0,,0.0,,1.0,,1618063232.0,2.0,12.1,12.1,7.8,0.75,1015.8,2.5,3.7,220.0,0.0,1618049408.0,1618096896.0,0.97,3734177.0,,0.0,,0.62,16093.0,3.0,371.7,,,,,,,,,,,,,,,,,,,,,,,,,media/62B03894-E8C2-4D81-B8B5-2DDE97340B02.jpg|media/E019FCA2-BF19-4FDD-9EB3-11427B64DDFF.jpg
5104752312,"Apr 10, 2021, 8:42:14 PM",Hoot Suite ,Walk,"",5455,5.00,123.0,10,false,,Brooks Launch 6.2,activities/5441837177.fit.gz,,,5455.0,4123.0,5006.8,3.9,1.214,28.0,23.0,6.4,16.8,28.3,0.1,,,112.0,53.0,,103.0,,,441.0,,30.0,10.0,,,,,,,,,,,0.0,,0.0,,1.0,,1618084864.0,1.0,23.0,23.0,10.4,0.45,1009.7,3.5,5.8,216.0,0.0,1618049536.0,1618096896.0,0.97,,8137430.0,0.0,,0.31,16093.0,2.0,373.8,,,,,,,,,,,,,,,,,,,,,,,,,""
5109184763,"Apr 11, 2021, 2:00:43 PM",In Bloom ,Run,Easy run with 4 strides ,3037,10.55,171.0,26,false,,Brooks Levitate 4,activities/5446482069.fit.gz,,,3037.0,3001.0,10554.7,7.0,3.517,44.0,40.0,10.8,20.4,10.9,0.1,,,114.0,87.0,,139.0,,,645.0,,14.0,26.0,,,,,,,,,,,0.0,,0.0,,1.0,10712.2,1618149632.0,3.0,8.7,6.5,6.0,0.83,1008.0,3.8,7.7,37.0,0.0,1618135808.0,1618183424.0,1.0,,8260747.0,0.0,,1.0,16093.0,2.0,345.8,,,,,,,,,,,,,,,,,,,,,,,,,""
5113655735,"Apr 12, 2021, 11:56:51 AM","Monday, Monday, can't trust that day",Run,"",3610,12.25,147.0,13,false,,Brooks Launch 6.2,activities/5451213443.fit.gz,,,3610.0,3600.0,12255.2,4.8,3.404,48.0,45.0,7.0,23.4,20.7,0.0,,,98.0,88.0,,135.0,,,730.0,,14.0,13.0,,,,,,,,,,,0.0,,0.0,,1.0,12479.0,1618225152.0,3.0,7.0,4.6,3.8,0.8,1009.2,3.4,8.8,32.0,0.0,1618222080.0,1618269824.0,0.03,,8137430.0,0.0,,0.95,16093.0,0.0,358.9,,,,,,,,,,,,,,,,,,,,,,,,,""
5119059718,"Apr 13, 2021, 11:24:53 AM",Knives Out,Run,"First track workout in forever 
6 x 800m  at what felt sustainable ",4494,15.45,182.0,39,false,,Brooks Levitate 4,activities/5456852893.fit.gz,,,4494.0,4271.0,15457.0,5.6,3.619,133.0,130.0,6.4,24.6,25.2,0.0,,,103.0,88.0,,151.0,,,977.0,,15.0,39.0,,,,,,,,,,,0.0,,0.0,,1.0,16072.0,1618311552.0,2.0,6.9,4.6,2.5,0.74,1016.0,3.2,7.2,356.0,0.0,1618308480.0,1618356352.0,0.06,,8260747.0,0.0,,0.52,16093.0,0.0,361.3,,,,,,,,,,,,,,,,,,,,,,,,,""
5122295294,"Apr 13, 2021, 9:00:19 PM",Kwik-E-Mart,Run,"",3536,9.97,136.0,10,false,,New Balance Fresh Foam Tempo Teal/Black,activities/5460221673.fit.gz,,,3536.0,3249.0,9969.9,5.1,3.069,44.0,40.0,12.0,31.2,13.3,0.0,,,92.0,86.0,,123.0,,,529.0,,19.0,10.0,,,,,,,,,,,0.0,,0.0,,1.0,10115.4,1618347648.0,2.0,13.0,13.0,6.0,0.62,1016.4,2.4,4.3,79.0,0.0,1618308480.0,1618356352.0,0.06,,8278042.0,0.0,,0.56,16093.0,1.0,360.5,,,,,,,,,,,,,,,,,,,,,,,,,""
5124815510,"Apr 14, 2021, 9:35:11 AM","Espresso, Champagne, Chain Lube",Ride,New PR on climb 2 with the help of Derek ,7867,40.36,171.0,29,false,,Tarmac Pro SL4,activities/5462855859.fit.gz,,6.804,7867.0,6157.0,40365.1,15.3,6.556,771.0,739.0,1.4,123.0,20.0,0.0,,,186.0,75.0,,128.0,,151.0,1015.0,,5.0,29.0,906150.0,,,,,,,,214.0,7376.0,0.0,,0.0,,1.0,,1618390784.0,3.0,7.8,7.0,3.8,0.76,1018.2,1.7,2.9,115.0,0.0,1618394752.0,1618442752.0,0.09,3734177.0,,0.0,,0.95,16093.0,0.0,359.6,,,,,,,,,,,,,,,,,,,,,,,,,""
5128083849,"Apr 14, 2021, 8:16:59 PM",Definitely Maybe ,Ride,"",4608,37.29,177.0,24,false,,Cervelo P3,activities/5466252960.fit.gz,,6.804,4608.0,4493.0,37295.1,16.1,8.301,269.0,262.0,2.6,33.2,15.3,0.0,,,113.0,76.0,,133.0,,166.0,753.0,,17.0,24.0,754701.0,,,,,,,,213.0,4609.0,0.0,,0.0,,1.0,,1618430464.0,1.0,12.9,12.9,4.9,0.58,1015.1,3.7,4.7,92.0,0.0,1618394752.0,1618442752.0,0.09,7394518.0,,0.0,,0.19,16093.0,3.0,369.1,,,,,,,,,,,,,,,,,,,,,,,,,""
5130691237,"Apr 15, 2021, 11:07:30 AM",Megaton Mile ,Run,"",3692,12.90,167.0,17,false,,Saucony Endorphin Shift Endorphin Shift,activities/5468969250.fit.gz,,,3692.0,3669.0,12905.4,5.5,3.517,49.0,48.0,6.4,20.2,16.5,0.0,,,101.0,89.0,,143.0,,,829.0,,15.0,17.0,,,,,,,,,,,0.0,,0.0,,1.0,13082.3,1618484352.0,2.0,6.4,4.7,3.1,0.79,1011.8,2.3,6.2,125.0,0.0,1618481024.0,1618529280.0,0.12,,8137437.0,0.0,,0.77,16093.0,0.0,369.0,,,,,,,,,,,,,,,,,,,,,,,,,""
5133738477,"Apr 15, 2021, 9:05:42 PM",1 hr recovery ride ,Virtual Ride,"",3763,37.39,139.0,11,false,,Specialized Roubaix ,activities/5472126060.fit.gz,,6.804,3763.0,3619.0,37397.3,15.3,10.334,114.0,0.0,-6.4,28.0,3.9,0.0,,,108.0,84.0,,122.0,,186.0,656.0,,,11.0,,,,,,,,,185.0,3764.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,890914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/2c84e669-d542-4820-ae2b-748438e00360.jpg
5136062709,"Apr 16, 2021, 11:44:47 AM",London,Virtual Ride,"",1016,8.60,151.0,3,false,,Tarmac Pro SL4,activities/5474546664.fit.gz,,6.804,1016.0,897.0,8608.0,14.4,9.596,44.0,0.0,8.6,29.0,5.5,0.1,,,123.0,87.0,,128.0,,188.0,160.0,,,3.0,,,,,,,,,187.0,1017.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,3734177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/7985c2ce-5f50-4b2f-81f2-86d98481df1d.jpg
5136350317,"Apr 16, 2021, 12:30:14 PM",ZHQ FutureWorks Crit City Race - (A),Virtual Ride,"",1582,19.75,188.0,34,false,,Specialized Roubaix ,activities/5474846581.fit.gz,,6.804,1582.0,1582.0,19753.2,15.8,12.486,164.0,0.0,119.2,127.4,6.1,0.0,,,104.0,81.0,,164.0,,290.0,448.0,,,34.0,,,,,,,,,299.0,1583.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,890914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/74ad7d5b-bbb9-457f-a10d-b3c985fd4411.jpg|media/ff22f9ab-0bab-4e5b-a9d5-3d4a7e14c5a6.jpg
5138872972,"Apr 16, 2021, 10:16:40 PM",Watopia,Virtual Ride,"",601,4.95,129.0,1,false,,Tarmac Pro SL4,activities/5477474365.fit.gz,,6.804,601.0,551.0,4949.2,10.8,8.982,6.0,0.0,12.8,16.2,1.9,0.0,,,92.0,79.0,,117.0,,160.0,84.0,,,1.0,,,,,,,,,160.0,602.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,3734177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/29d825de-1181-4b13-8b27-53177b0f1261.jpg
5139196513,"Apr 16, 2021, 10:28:26 PM",Everything in Its Right Place,Virtual Ride,"",6681,73.18,167.0,26,false,,Specialized Roubaix ,activities/5477808555.fit.gz,,6.804,6681.0,6681.0,73184.6,20.0,10.954,613.0,0.0,-6.2,57.8,11.2,0.0,,,105.0,79.0,,130.0,,210.0,1342.0,,,26.0,,,,,,,,,219.0,6682.0,,,0.0,,1.0,,,,,,,,,,,,,,,,890914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/ebc9e45a-534d-4168-8b03-0516cbfc4d17.jpg|media/0b1ba6bd-baeb-4061-b987-5840625fdfab.jpg
5141885610,"Apr 17, 2021, 11:36:55 AM",April Showers,Run,Chill run with 2 miles at tempo - best feeling run in a while.... maybe it’s the weather ,4216,14.90,164.0,21,false,,New Balance Fresh Foam Tempo Teal/Black,activities/5480609185.fit.gz,,,4216.0,4141.0,14907.6,6.8,3.6,75.0,77.0,1.2,24.4,18.3,0.0,,,99.0,90.0,,142.0,,,925.0,,8.0,21.0,,,,,,,,,,,0.0,,0.0,,1.0,15141.0,1618657152.0,3.0,3.2,-0.2,2.6,0.96,1005.1,3.9,9.3,343.0,0.0,1618653696.0,1618702208.0,0.18,,8278042.0,0.0,,0.99,14708.0,0.0,427.4,,,,,,,,,,,,,,,,,,,,,,,,,""
5145212010,"Apr 17, 2021, 9:14:01 PM",Afternoon Walk,Walk,,2816,3.78,124.0,5,false,,Brooks Launch 6.2,activities/5484078362.fit.gz,,,2816.0,2757.0,3788.8,2.5,1.374,15.0,14.0,0.2,7.8,12.6,0.0,,,58.0,52.0,,101.0,,,249.0,,20.0,5.0,,,,,,,,,,,,,0.0,,1.0,,1618693248.0,2.0,9.2,7.9,3.1,0.66,1007.6,2.5,5.6,349.0,0.0,1618653568.0,1618702080.0,0.18,,8137430.0,0.0,,0.82,16093.0,1.0,431.3,,,,,,,,,,,,,,,,,,,,,,,,,""
5151379159,"Apr 18, 2021, 4:42:02 PM",A Question of Balance ,Ride,"New extensions meant trying out a slightly different position, overall felt good ",9364,85.75,172.0,61,false,,Cervelo P3,activities/5490545892.fit.gz,,6.804,9364.0,9192.0,85755.2,18.6,9.329,449.0,464.0,-30.4,70.4,19.8,0.0,,,119.0,82.0,,140.0,,200.0,1815.0,,14.0,61.0,1815171.0,,,,,,,,219.0,9365.0,0.0,,0.0,,1.0,,1618761600.0,2.0,11.6,11.6,2.1,0.52,1008.7,3.0,6.3,313.0,0.0,1618739968.0,1618788608.0,0.21,7394518.0,,0.0,,0.47,16093.0,4.0,416.8,,,,,,,,,,,,,,,,,,,,,,,,,""
5151639392,"Apr 18, 2021, 7:33:20 PM",10k off the bike ,Run,A little bit tight but felt I decently paced it ,2714,10.03,173.0,35,false,,New Balance Fresh Foam Tempo Teal/Black,activities/5490819442.fit.gz,,,2714.0,2709.0,10035.8,5.3,3.705,39.0,44.0,2.4,10.4,19.4,0.0,,,99.0,89.0,,157.0,,,725.0,,20.0,35.0,,,,,,,,,,,0.0,,0.0,,1.0,10188.8,1618772352.0,2.0,13.9,13.9,3.4,0.49,1007.6,3.6,7.0,304.0,0.0,1618739968.0,1618788608.0,0.21,,8278042.0,0.0,,0.83,16093.0,3.0,414.7,,,,,,,,,,,,,,,,,,,,,,,,,""
5154695958,"Apr 19, 2021, 1:32:16 PM",Steazy Morning ,Run,"",3137,10.20,154.0,12,false,,Saucony Endorphin Shift Endorphin Shift,activities/5494035055.fit.gz,,,3137.0,3112.0,10199.9,4.8,3.278,36.0,34.0,3.2,21.8,11.3,0.0,,,94.0,87.0,,137.0,,,663.0,,20.0,12.0,,,,,,,,,,,0.0,,0.0,,1.0,10326.4,1618837248.0,2.0,11.9,11.9,4.6,0.61,1011.5,1.3,2.7,308.0,0.0,1618826240.0,1618875136.0,0.24,,8137437.0,0.0,,0.43,16093.0,2.0,377.5,,,,,,,,,,,,,,,,,,,,,,,,,""
5157535018,"Apr 19, 2021, 9:59:45 PM",Patriots Day ,Run,Warmup run to go meet up with the SRR crew!,2539,8.19,149.0,9,false,,HOKA Clifton 7,activities/5496969356.fit.gz,,,2539.0,2493.0,8196.7,5.6,3.288,43.0,41.0,3.2,20.2,11.8,0.0,,,104.0,86.0,,135.0,,,522.0,,21.0,9.0,,,,,,,,,,,0.0,,0.0,,1.0,8298.3,1618866048.0,2.0,17.2,17.2,2.8,0.38,1008.8,2.9,4.4,149.0,0.0,1618826240.0,1618875136.0,0.24,,8137431.0,0.0,,0.6,16093.0,1.0,369.9,,,,,,,,,,,,,,,,,,,,,,,,,""
5157540308,"Apr 19, 2021, 10:51:56 PM",First Bur-Run,Run,Cool to finally meet up with a new group of runners! ,2715,7.14,172.0,20,false,,HOKA Clifton 7,activities/5496974822.fit.gz,,,2715.0,1884.0,7146.9,5.6,3.793,60.0,65.0,5.6,38.6,14.5,-0.1,,,109.0,91.0,,154.0,,,480.0,,18.0,20.0,,,,,,,,,,,0.0,,0.0,,1.0,7274.6,1618869632.0,2.0,17.0,17.0,3.6,0.41,1009.1,2.5,4.0,207.0,0.0,1618826240.0,1618875136.0,0.24,,8137431.0,0.0,,0.64,16093.0,0.0,372.8,,,,,,,,,,,,,,,,,,,,,,,,,""
5159486235,"Apr 20, 2021, 10:21:01 AM",Flat Water Tuesday,Run,Happy National Cold Brew Day 🙏🏻 ,3303,10.06,157.0,11,false,,HOKA Clifton 7,activities/5498988600.fit.gz,,,3303.0,3214.0,10067.9,5.0,3.133,39.0,36.0,5.8,17.0,19.0,0.0,,,102.0,88.0,,128.0,,,574.0,,13.0,11.0,,,,,,,,,,,0.0,,0.0,,1.0,10202.2,1618912768.0,1.0,7.6,6.4,4.5,0.81,1011.8,2.0,3.9,259.0,0.0,1618912512.0,1618961536.0,0.27,,8137431.0,0.0,,0.02,16093.0,0.0,373.4,,,,,,,,,,,,,,,,,,,,,,,,,media/E9F8167C-1F23-492B-A309-04341498A3D6.jpg
5161540355,"Apr 20, 2021, 4:08:20 PM",Too nice to not get out,Run,"",3284,10.00,148.0,11,false,,Brooks Launch 6.2,activities/5501115849.fit.gz,,,3284.0,3178.0,10004.3,5.0,3.148,70.0,67.0,10.6,29.2,21.6,0.0,,,97.0,87.0,,133.0,,,633.0,,28.0,11.0,,,,,,,,,,,0.0,,0.0,,1.0,10258.1,1618934400.0,1.0,20.7,20.7,3.8,0.33,1010.8,5.3,10.8,229.0,0.0,1618912512.0,1618961536.0,0.27,,8137430.0,0.0,,0.15,16093.0,6.0,361.4,,,,,,,,,,,,,,,,,,,,,,,,,""
5163370571,"Apr 20, 2021, 8:13:13 PM",Tempo Tuesday ,Ride,We picked up two more riders along the way! ,7942,58.44,177.0,29,false,,Tarmac Pro SL4,activities/5503003441.fit.gz,,6.804,7942.0,7175.0,58448.5,17.7,8.146,361.0,412.0,-30.8,53.8,9.6,0.0,,,234.0,88.0,,129.0,,168.0,1180.0,,19.0,29.0,1157748.0,,,,,,,,199.0,7832.0,0.0,,0.0,,1.0,,1618948864.0,2.0,22.0,22.0,5.0,0.33,1009.8,5.9,11.3,252.0,0.0,1618912512.0,1618961536.0,0.27,3734177.0,,0.0,,0.64,16093.0,2.0,371.8,,,,,,,,,,,,,,,,,,,,,,,,,""
5165737229,"Apr 21, 2021, 9:34:46 AM",Ride up hills ,Ride,Absolute squad this morning - some awesome people to start the day with.  Great ride! ,7618,40.94,168.0,28,false,,Tarmac Pro SL4,activities/5505471643.fit.gz,,6.804,7618.0,6177.0,40948.3,15.3,6.629,698.0,671.0,26.6,143.2,20.0,0.0,,,228.0,79.0,,126.0,,148.0,1000.0,,6.0,28.0,893525.0,,,,,,,,214.0,7226.0,0.0,,0.0,,1.0,,1618995584.0,2.0,8.3,7.6,5.7,0.84,1011.7,1.6,4.0,122.0,0.0,1618998784.0,1619048064.0,0.31,3734177.0,,0.0,,0.35,16093.0,0.0,369.5,,,,,,,,,,,,,,,,,,,,,,,,,""
5167238239,"Apr 21, 2021, 3:14:53 PM",Bread n Butter ,Run,"",3097,10.13,145.0,12,false,,Brooks Levitate 4,activities/5507023353.fit.gz,,,3097.0,3094.0,10135.0,5.2,3.276,55.0,40.0,4.6,20.8,15.5,0.1,,,93.0,86.0,,138.0,,,657.0,,26.0,12.0,,,,,,,,,,,0.0,,0.0,,1.0,10377.7,1619017216.0,1.0,19.2,19.2,10.5,0.57,1005.9,6.3,11.3,186.0,0.0,1618998784.0,1619048064.0,0.31,,8260747.0,0.0,,0.25,16093.0,5.0,361.9,,,,,,,,,,,,,,,,,,,,,,,,,""
